ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
42,0.0283333333333333,0.02,0.0533333333333333,0.0516666666666667,0.846666666666667
43,0.648333333333333,0.00666666666666667,0.0516666666666667,0.136666666666667,0.156666666666667
44,0.0683333333333333,0.0383333333333333,0.0916666666666667,0.0283333333333333,0.773333333333333
45,0.22,0.0116666666666667,0.0416666666666667,0.165,0.561666666666667
46,0.375,0,0.0183333333333333,0.431666666666667,0.175
47,0.376666666666667,0.00666666666666667,0.0283333333333333,0.15,0.438333333333333
48,0.521666666666667,0,0.0433333333333333,0.291666666666667,0.143333333333333
49,0.403333333333333,0,0.0566666666666667,0.398333333333333,0.141666666666667
50,0.035,0,0.01,0.218333333333333,0.736666666666667
51,0.0816666666666667,0.07,0.0783333333333333,0.0416666666666667,0.728333333333333
52,0.241666666666667,0,0.005,0.628333333333333,0.125
53,0.901666666666667,0.00333333333333333,0.00166666666666667,0.0283333333333333,0.065
54,0.133333333333333,0.0216666666666667,0.0466666666666667,0.0166666666666667,0.781666666666667
55,0.0316666666666667,0.015,0.243333333333333,0.0266666666666667,0.683333333333333
56,0.415,0.01,0.06,0.175,0.34
57,0.528333333333333,0,0.025,0.378333333333333,0.0683333333333333
58,0.01,0.0233333333333333,0.09,0.025,0.851666666666667
59,0.0133333333333333,0.0183333333333333,0.0383333333333333,0.0233333333333333,0.906666666666667
60,0.788333333333333,0,0.00333333333333333,0.045,0.163333333333333
61,0.545,0,0.0166666666666667,0.43,0.00833333333333333
62,0.216666666666667,0,0.0383333333333333,0.475,0.27
63,0.478333333333333,0,0.0233333333333333,0.178333333333333,0.32
64,0.0283333333333333,0.015,0.07,0.0266666666666667,0.86
65,0.025,0.0383333333333333,0.065,0.02,0.851666666666667
66,0.771666666666667,0,0.0116666666666667,0.153333333333333,0.0633333333333333
67,0.963333333333333,0,0.00333333333333333,0.0216666666666667,0.0116666666666667
68,0.0483333333333333,0.0116666666666667,0.318333333333333,0.308333333333333,0.313333333333333
69,0.413333333333333,0,0.0533333333333333,0.435,0.0983333333333333
70,0.0133333333333333,0.03,0.04,0.02,0.896666666666667
71,0.0233333333333333,0.00166666666666667,0.035,0.0583333333333333,0.881666666666667
72,0.963333333333333,0,0,0.0233333333333333,0.0133333333333333
73,0.00333333333333333,0.07,0.101666666666667,0.0116666666666667,0.813333333333333
74,0.278333333333333,0.00166666666666667,0.0333333333333333,0.396666666666667,0.29
75,0.075,0.0416666666666667,0.06,0.0233333333333333,0.8
76,0.113333333333333,0.0366666666666667,0.156666666666667,0.03,0.663333333333333
77,0.846666666666667,0.00166666666666667,0.00666666666666667,0.025,0.12
78,0.118333333333333,0.00333333333333333,0.05,0.0533333333333333,0.775
79,0.3,0,0.005,0.64,0.055
80,0.87,0.00166666666666667,0.00333333333333333,0.09,0.035
81,0.133333333333333,0.0233333333333333,0.0433333333333333,0.0216666666666667,0.778333333333333
82,0.0166666666666667,0.025,0.1,0.0166666666666667,0.841666666666667
83,0.776666666666667,0,0.00666666666666667,0.176666666666667,0.04
84,0.0916666666666667,0.0116666666666667,0.03,0.0233333333333333,0.843333333333333
85,0.466666666666667,0,0.0183333333333333,0.42,0.095
86,0.02,0.0216666666666667,0.12,0.0333333333333333,0.805
87,0.0366666666666667,0.00166666666666667,0.253333333333333,0.366666666666667,0.341666666666667
88,0.561666666666667,0,0.055,0.151666666666667,0.231666666666667
89,0.00666666666666667,0.00833333333333333,0.1,0.0366666666666667,0.848333333333333
90,0.843333333333333,0.00166666666666667,0.00333333333333333,0.0216666666666667,0.13
91,0.0183333333333333,0.0233333333333333,0.0466666666666667,0.0316666666666667,0.88
92,0.0116666666666667,0.015,0.0583333333333333,0.0183333333333333,0.896666666666667
93,0.771666666666667,0.00333333333333333,0.0116666666666667,0.015,0.198333333333333
94,0.591666666666667,0,0.0266666666666667,0.261666666666667,0.12
95,0.136666666666667,0.00166666666666667,0.0483333333333333,0.0683333333333333,0.745
96,0.658333333333333,0.00166666666666667,0.0166666666666667,0.25,0.0733333333333333
97,0.541666666666667,0,0.025,0.326666666666667,0.106666666666667
98,0.095,0.0283333333333333,0.0283333333333333,0.02,0.828333333333333
99,0.111666666666667,0.065,0.0666666666666667,0.0283333333333333,0.728333333333333
100,0.38,0,0.0316666666666667,0.44,0.148333333333333
101,0.713333333333333,0.00166666666666667,0.02,0.0266666666666667,0.238333333333333
102,0.75,0.00166666666666667,0.02,0.07,0.158333333333333
103,0.303333333333333,0,0.005,0.63,0.0616666666666667
104,0.416666666666667,0.00166666666666667,0.0116666666666667,0.2,0.37
105,0.298333333333333,0,0.0183333333333333,0.123333333333333,0.56
106,0.66,0,0.0133333333333333,0.168333333333333,0.158333333333333
107,0.436666666666667,0,0.00333333333333333,0.541666666666667,0.0183333333333333
108,0.0466666666666667,0.00666666666666667,0.23,0.291666666666667,0.425
109,0.976666666666667,0,0,0.01,0.0133333333333333
110,0.278333333333333,0,0.0183333333333333,0.163333333333333,0.54
111,0.56,0.00166666666666667,0.0333333333333333,0.296666666666667,0.108333333333333
112,0.581666666666667,0,0.0133333333333333,0.215,0.19
113,0.25,0,0.0133333333333333,0.521666666666667,0.215
114,0.253333333333333,0,0.0466666666666667,0.446666666666667,0.253333333333333
115,0.00833333333333333,0.03,0.0683333333333333,0.0233333333333333,0.87
116,0.618333333333333,0,0.00333333333333333,0.126666666666667,0.251666666666667
117,0.8,0.00166666666666667,0.00166666666666667,0.0866666666666667,0.11
118,0.02,0.005,0.196666666666667,0.31,0.468333333333333
119,0.0466666666666667,0,0.005,0.89,0.0583333333333333
120,0.386666666666667,0,0.02,0.228333333333333,0.365
121,0.688333333333333,0,0.00166666666666667,0.0166666666666667,0.293333333333333
122,0.861666666666667,0.00166666666666667,0.00333333333333333,0.03,0.103333333333333
123,0.928333333333333,0,0.005,0.0483333333333333,0.0183333333333333
124,0.01,0.0133333333333333,0.0616666666666667,0.0133333333333333,0.901666666666667
125,0.0233333333333333,0,0,0.005,0.971666666666667
126,0.998333333333333,0,0,0.00166666666666667,0
127,0.12,0.00666666666666667,0.075,0.0783333333333333,0.72
128,0.87,0.00333333333333333,0.00333333333333333,0.035,0.0883333333333333
129,0.928333333333333,0,0.00833333333333333,0.0416666666666667,0.0216666666666667
130,0.8,0,0.00666666666666667,0.0433333333333333,0.15
131,0.398333333333333,0,0.03,0.488333333333333,0.0833333333333333
132,0.946666666666667,0,0.00333333333333333,0.0283333333333333,0.0216666666666667
133,0.778333333333333,0.00166666666666667,0.00833333333333333,0.0133333333333333,0.198333333333333
134,0.163333333333333,0,0.00333333333333333,0.633333333333333,0.2
135,0.52,0.00333333333333333,0.103333333333333,0.0933333333333333,0.28
136,0.473333333333333,0,0.0266666666666667,0.383333333333333,0.116666666666667
137,0.413333333333333,0,0.035,0.0983333333333333,0.453333333333333
138,0.00666666666666667,0.0133333333333333,0.0766666666666667,0.02,0.883333333333333
139,0.733333333333333,0,0.005,0.178333333333333,0.0833333333333333
140,0.415,0,0.0216666666666667,0.235,0.328333333333333
141,0.618333333333333,0,0.005,0.161666666666667,0.215
142,0.035,0.015,0.0733333333333333,0.0233333333333333,0.853333333333333
143,0.343333333333333,0,0.106666666666667,0.383333333333333,0.166666666666667
144,0.34,0,0.01,0.468333333333333,0.181666666666667
145,0.48,0,0.0366666666666667,0.25,0.233333333333333
146,0.265,0,0.0616666666666667,0.471666666666667,0.201666666666667
147,0.295,0.00833333333333333,0.0516666666666667,0.113333333333333,0.531666666666667
148,0.365,0,0.005,0.603333333333333,0.0266666666666667
149,0.01,0.0433333333333333,0.075,0.0166666666666667,0.855
150,0.0233333333333333,0.0166666666666667,0.0733333333333333,0.0283333333333333,0.858333333333333
151,0.226666666666667,0.00166666666666667,0.025,0.108333333333333,0.638333333333333
152,0.0466666666666667,0.00666666666666667,0.29,0.0716666666666667,0.585
153,0.533333333333333,0.00166666666666667,0.015,0.106666666666667,0.343333333333333
154,0.03,0.00333333333333333,0.208333333333333,0.275,0.483333333333333
155,0.74,0.00166666666666667,0.00166666666666667,0.0566666666666667,0.2
156,0.813333333333333,0.00166666666666667,0.00666666666666667,0.118333333333333,0.06
157,0.225,0.00166666666666667,0.0383333333333333,0.465,0.27
158,0.115,0.035,0.0366666666666667,0.0316666666666667,0.781666666666667
159,0.16,0,0.0316666666666667,0.0766666666666667,0.731666666666667
160,0.693333333333333,0,0,0.288333333333333,0.0183333333333333
161,0.29,0,0.00166666666666667,0.663333333333333,0.045
162,0.57,0,0.00166666666666667,0.0533333333333333,0.375
163,0.0266666666666667,0.0283333333333333,0.0916666666666667,0.0483333333333333,0.805
164,0.963333333333333,0,0.00333333333333333,0.0166666666666667,0.0166666666666667
165,0.3,0,0.00666666666666667,0.403333333333333,0.29
166,0.768333333333333,0,0.00333333333333333,0.0216666666666667,0.206666666666667
167,0.896666666666667,0,0.00333333333333333,0.0483333333333333,0.0516666666666667
168,0.708333333333333,0,0,0.221666666666667,0.07
169,0.893333333333333,0,0,0.1,0.00666666666666667
170,0.576666666666667,0.00166666666666667,0.00833333333333333,0.0983333333333333,0.315
171,0.01,0.0183333333333333,0.12,0.035,0.816666666666667
172,0.495,0.00333333333333333,0.0266666666666667,0.3,0.175
173,0.448333333333333,0,0.0466666666666667,0.423333333333333,0.0816666666666667
174,0.355,0.00166666666666667,0.0433333333333333,0.4,0.2
175,0.298333333333333,0,0.00666666666666667,0.673333333333333,0.0216666666666667
176,0.065,0.055,0.0383333333333333,0.0316666666666667,0.81
177,0.233333333333333,0.00333333333333333,0.11,0.411666666666667,0.241666666666667
178,0.413333333333333,0.00666666666666667,0.065,0.103333333333333,0.411666666666667
179,0.956666666666667,0,0,0.0433333333333333,0
180,0.045,0,0.0133333333333333,0.271666666666667,0.67
181,0.0466666666666667,0.0433333333333333,0.0383333333333333,0.025,0.846666666666667
182,0.12,0.03,0.08,0.03,0.74
183,0.478333333333333,0,0.0366666666666667,0.13,0.355
184,0.0533333333333333,0.00166666666666667,0.106666666666667,0.151666666666667,0.686666666666667
185,0.748333333333333,0.005,0.0116666666666667,0.183333333333333,0.0516666666666667
186,0.315,0,0,0.491666666666667,0.193333333333333
187,0.13,0.0233333333333333,0.0633333333333333,0.0316666666666667,0.751666666666667
188,0.316666666666667,0.00166666666666667,0.03,0.378333333333333,0.273333333333333
189,0.648333333333333,0.00166666666666667,0.00166666666666667,0.04,0.308333333333333
190,0.951666666666667,0,0,0.0133333333333333,0.035
191,0.586666666666667,0.01,0.015,0.313333333333333,0.075
192,0.738333333333333,0,0.00166666666666667,0.166666666666667,0.0933333333333333
193,0.0666666666666667,0.00333333333333333,0.145,0.151666666666667,0.633333333333333
194,0.473333333333333,0.00166666666666667,0.03,0.166666666666667,0.328333333333333
195,0.848333333333333,0,0,0.035,0.116666666666667
196,0.775,0,0.00666666666666667,0.0333333333333333,0.185
197,0.696666666666667,0,0.01,0.228333333333333,0.065
198,0.636666666666667,0,0.0283333333333333,0.21,0.125
199,0.403333333333333,0,0.00166666666666667,0.481666666666667,0.113333333333333
200,0.948333333333333,0,0,0.0383333333333333,0.0133333333333333
201,0.0183333333333333,0.00833333333333333,0.095,0.00833333333333333,0.87
202,0.176666666666667,0.00333333333333333,0.015,0.06,0.745
203,0.753333333333333,0.00166666666666667,0,0.151666666666667,0.0933333333333333
204,0.811666666666667,0,0.00333333333333333,0.176666666666667,0.00833333333333333
205,0.08,0.01,0.223333333333333,0.465,0.221666666666667
206,0.295,0.00333333333333333,0.0416666666666667,0.0816666666666667,0.578333333333333
207,0.73,0,0.00333333333333333,0.178333333333333,0.0883333333333333
208,0.106666666666667,0.0266666666666667,0.231666666666667,0.393333333333333,0.241666666666667
209,0.303333333333333,0,0,0.576666666666667,0.12
210,0.578333333333333,0,0,0.413333333333333,0.00833333333333333
211,0.0133333333333333,0.0233333333333333,0.0516666666666667,0.0266666666666667,0.885
212,0.22,0,0.0433333333333333,0.436666666666667,0.3
213,0.628333333333333,0,0.025,0.27,0.0766666666666667
214,0.655,0,0.00833333333333333,0.285,0.0516666666666667
215,0.0333333333333333,0.00833333333333333,0.0516666666666667,0.0333333333333333,0.873333333333333
216,0.595,0.00166666666666667,0.015,0.308333333333333,0.08
217,0.858333333333333,0.00833333333333333,0.005,0.04,0.0883333333333333
218,0.278333333333333,0,0.0166666666666667,0.0533333333333333,0.651666666666667
219,0.468333333333333,0,0.0333333333333333,0.15,0.348333333333333
220,0.27,0,0.0533333333333333,0.423333333333333,0.253333333333333
221,0.00666666666666667,0,0.06,0.38,0.553333333333333
222,0.015,0.0233333333333333,0.0883333333333333,0.0216666666666667,0.851666666666667
223,0.1,0.0366666666666667,0.06,0.035,0.768333333333333
224,0.683333333333333,0,0.015,0.223333333333333,0.0783333333333333
225,0.075,0.005,0.27,0.418333333333333,0.231666666666667
226,0.535,0,0.015,0.315,0.135
227,0.1,0.00833333333333333,0.0466666666666667,0.0133333333333333,0.831666666666667
228,0.03,0.0166666666666667,0.0733333333333333,0.0233333333333333,0.856666666666667
229,0.693333333333333,0,0,0.288333333333333,0.0183333333333333
230,0.03,0.0233333333333333,0.0416666666666667,0.02,0.885
231,0.921666666666667,0,0.00166666666666667,0.05,0.0266666666666667
232,0.971666666666667,0,0,0.00333333333333333,0.025
233,0.145,0.025,0.0566666666666667,0.0266666666666667,0.746666666666667
234,0.0583333333333333,0.00333333333333333,0.233333333333333,0.353333333333333,0.351666666666667
235,0.503333333333333,0,0.00166666666666667,0.49,0.005
236,0.716666666666667,0.00166666666666667,0.0116666666666667,0.015,0.255
237,0.581666666666667,0,0.0133333333333333,0.29,0.115
238,0.0266666666666667,0.00333333333333333,0.065,0.02,0.885
239,0.773333333333333,0,0.0166666666666667,0.163333333333333,0.0466666666666667
240,0.87,0,0.00666666666666667,0.0116666666666667,0.111666666666667
241,0.821666666666667,0,0.00333333333333333,0.116666666666667,0.0583333333333333
242,0.36,0.00166666666666667,0.0383333333333333,0.305,0.295
243,0.91,0,0.005,0.05,0.035
244,0.423333333333333,0.00666666666666667,0.0283333333333333,0.138333333333333,0.403333333333333
245,0.24,0,0.0866666666666667,0.455,0.218333333333333
246,0.396666666666667,0,0.0266666666666667,0.413333333333333,0.163333333333333
247,0.27,0.0116666666666667,0.04,0.065,0.613333333333333
248,0.388333333333333,0.005,0.015,0.101666666666667,0.49
249,0.216666666666667,0,0.02,0.606666666666667,0.156666666666667
250,0.885,0.00166666666666667,0.00166666666666667,0.025,0.0866666666666667
251,0.0316666666666667,0.01,0.095,0.328333333333333,0.535
252,0.405,0,0.0383333333333333,0.39,0.166666666666667
253,0.108333333333333,0.0166666666666667,0.131666666666667,0.0333333333333333,0.71
254,0.361666666666667,0,0.0516666666666667,0.418333333333333,0.168333333333333
255,0.0566666666666667,0.03,0.0383333333333333,0.0216666666666667,0.853333333333333
256,0.39,0,0,0.55,0.06
257,0.368333333333333,0,0.015,0.45,0.166666666666667
258,0.185,0,0.0183333333333333,0.0583333333333333,0.738333333333333
259,0.0433333333333333,0,0.0233333333333333,0.726666666666667,0.206666666666667
260,0.778333333333333,0,0.00833333333333333,0.163333333333333,0.05
261,0.776666666666667,0,0.00333333333333333,0.0683333333333333,0.151666666666667
262,0.701666666666667,0,0.0183333333333333,0.131666666666667,0.148333333333333
263,0.888333333333333,0.00166666666666667,0.00166666666666667,0.0733333333333333,0.035
264,0.13,0,0.00166666666666667,0.751666666666667,0.116666666666667
265,0.611666666666667,0,0.015,0.241666666666667,0.131666666666667
266,0.126666666666667,0.00666666666666667,0.0816666666666667,0.0666666666666667,0.718333333333333
267,0.0766666666666667,0.0333333333333333,0.08,0.131666666666667,0.678333333333333
268,0.0183333333333333,0.0116666666666667,0.06,0.0233333333333333,0.886666666666667
269,0.00833333333333333,0.0133333333333333,0.0383333333333333,0.015,0.925
270,0.825,0,0.005,0.133333333333333,0.0366666666666667
271,0.106666666666667,0.0166666666666667,0.0333333333333333,0.0166666666666667,0.826666666666667
272,0.311666666666667,0.02,0.136666666666667,0.183333333333333,0.348333333333333
273,0.07,0.00333333333333333,0.103333333333333,0.311666666666667,0.511666666666667
274,0.305,0.00166666666666667,0.00666666666666667,0.6,0.0866666666666667
275,0.546666666666667,0.00666666666666667,0.0466666666666667,0.136666666666667,0.263333333333333
276,0.01,0.01,0.0666666666666667,0.0183333333333333,0.895
277,0.015,0.0233333333333333,0.108333333333333,0.0166666666666667,0.836666666666667
278,0.236666666666667,0.005,0.106666666666667,0.148333333333333,0.503333333333333
279,0.593333333333333,0,0.0133333333333333,0.101666666666667,0.291666666666667
280,0.065,0.04,0.151666666666667,0.0416666666666667,0.701666666666667
281,0.576666666666667,0.005,0.0433333333333333,0.266666666666667,0.108333333333333
282,0.183333333333333,0,0.0266666666666667,0.486666666666667,0.303333333333333
283,0.04,0.0133333333333333,0.0983333333333333,0.148333333333333,0.7
284,0.736666666666667,0.00166666666666667,0.00666666666666667,0.0283333333333333,0.226666666666667
285,0.208333333333333,0,0.0183333333333333,0.603333333333333,0.17
286,0.188333333333333,0,0.02,0.478333333333333,0.313333333333333
287,0.0116666666666667,0.02,0.0816666666666667,0.0116666666666667,0.875
288,0.0266666666666667,0.0216666666666667,0.085,0.0183333333333333,0.848333333333333
289,0.62,0.00333333333333333,0.005,0.195,0.176666666666667
290,0.588333333333333,0,0.00333333333333333,0.358333333333333,0.05
291,0.938333333333333,0,0.00166666666666667,0.04,0.02
292,0.966666666666667,0,0,0.015,0.0183333333333333
293,0.835,0,0.00666666666666667,0.015,0.143333333333333
294,0.0116666666666667,0.005,0.133333333333333,0.0266666666666667,0.823333333333333
295,0.405,0,0.0266666666666667,0.483333333333333,0.085
296,0.0416666666666667,0.01,0.0783333333333333,0.145,0.725
297,0.336666666666667,0.00333333333333333,0.0133333333333333,0.561666666666667,0.085
298,0.0616666666666667,0.00666666666666667,0.065,0.186666666666667,0.68
299,0.82,0,0.00666666666666667,0.123333333333333,0.05
300,0.305,0.00166666666666667,0.0416666666666667,0.131666666666667,0.52
301,0.37,0,0.0383333333333333,0.463333333333333,0.128333333333333
302,0.74,0,0.00166666666666667,0.0166666666666667,0.241666666666667
303,0.908333333333333,0,0.00166666666666667,0.0566666666666667,0.0333333333333333
304,0.38,0,0.0366666666666667,0.358333333333333,0.225
305,0.0216666666666667,0.005,0.248333333333333,0.34,0.385
306,0.483333333333333,0,0.0433333333333333,0.431666666666667,0.0416666666666667
307,0.928333333333333,0,0.00833333333333333,0.0416666666666667,0.0216666666666667
308,0.17,0.00166666666666667,0.025,0.113333333333333,0.69
309,0.708333333333333,0.00666666666666667,0.01,0.118333333333333,0.156666666666667
310,0.0883333333333333,0.0183333333333333,0.05,0.0316666666666667,0.811666666666667
311,0.253333333333333,0.00833333333333333,0.0533333333333333,0.128333333333333,0.556666666666667
312,0.7,0,0,0.0216666666666667,0.278333333333333
313,0.085,0.0216666666666667,0.0466666666666667,0.0216666666666667,0.825
314,0.36,0.00333333333333333,0.055,0.386666666666667,0.195
315,0.01,0.01,0.09,0.00833333333333333,0.881666666666667
316,0.71,0,0.01,0.255,0.025
317,0.701666666666667,0,0.005,0.268333333333333,0.025
318,0.68,0,0.00666666666666667,0.235,0.0783333333333333
319,0.143333333333333,0.0216666666666667,0.055,0.0283333333333333,0.751666666666667
320,0.471666666666667,0,0.025,0.4,0.103333333333333
321,0.431666666666667,0,0.0233333333333333,0.121666666666667,0.423333333333333
322,0.02,0.015,0.116666666666667,0.01,0.838333333333333
323,0.005,0.0116666666666667,0.0666666666666667,0.0133333333333333,0.903333333333333
324,0.668333333333333,0.00166666666666667,0.0166666666666667,0.0416666666666667,0.271666666666667
325,0.775,0.00166666666666667,0.00833333333333333,0.03,0.185
326,0.953333333333333,0,0.00166666666666667,0.02,0.025
327,0.745,0,0.00166666666666667,0.0716666666666667,0.181666666666667
328,0.345,0.00333333333333333,0.0183333333333333,0.48,0.153333333333333
329,0.801666666666667,0.00166666666666667,0.01,0.113333333333333,0.0733333333333333
330,0.0533333333333333,0.01,0.101666666666667,0.363333333333333,0.471666666666667
331,0.28,0,0.125,0.368333333333333,0.226666666666667
332,0.015,0.0183333333333333,0.0733333333333333,0.0233333333333333,0.87
333,0.936666666666667,0,0.00333333333333333,0.03,0.03
334,0.57,0,0.0166666666666667,0.0833333333333333,0.33
335,0.065,0.0383333333333333,0.0916666666666667,0.181666666666667,0.623333333333333
336,0.833333333333333,0.00166666666666667,0.00833333333333333,0.0183333333333333,0.138333333333333
337,0.0283333333333333,0.0133333333333333,0.418333333333333,0.08,0.46
338,0.386666666666667,0,0.00333333333333333,0.205,0.405
339,0.095,0.0483333333333333,0.103333333333333,0.283333333333333,0.47
340,0.541666666666667,0,0.0433333333333333,0.278333333333333,0.136666666666667
341,0.398333333333333,0.00333333333333333,0.0233333333333333,0.09,0.485
342,0.86,0,0.005,0.0166666666666667,0.118333333333333
343,0.03,0.00333333333333333,0.256666666666667,0.328333333333333,0.381666666666667
344,0.79,0.00166666666666667,0.00166666666666667,0.0916666666666667,0.115
345,0.781666666666667,0,0.005,0.0933333333333333,0.12
346,0.306666666666667,0.00333333333333333,0.015,0.475,0.2
347,0.58,0,0,0.401666666666667,0.0183333333333333
348,0.0333333333333333,0.02,0.0833333333333333,0.0233333333333333,0.84
349,0.085,0,0.0833333333333333,0.678333333333333,0.153333333333333
350,0.391666666666667,0.00666666666666667,0.181666666666667,0.32,0.1
351,0.863333333333333,0,0,0.07,0.0666666666666667
352,0.015,0.00666666666666667,0.0533333333333333,0.0166666666666667,0.908333333333333
353,0.455,0.005,0.00666666666666667,0.488333333333333,0.045
354,0.71,0.00666666666666667,0.00333333333333333,0.0116666666666667,0.268333333333333
355,0.64,0,0.02,0.175,0.165
356,0.0283333333333333,0.0183333333333333,0.0716666666666667,0.0283333333333333,0.853333333333333
357,0.401666666666667,0.00166666666666667,0.0216666666666667,0.126666666666667,0.448333333333333
358,0.618333333333333,0.005,0.00166666666666667,0.146666666666667,0.228333333333333
359,0.0316666666666667,0.01,0.0933333333333333,0.025,0.84
360,0.765,0,0.00166666666666667,0.0616666666666667,0.171666666666667
361,0.796666666666667,0,0.005,0.01,0.188333333333333
362,0.025,0.00666666666666667,0.09,0.38,0.498333333333333
363,0.248333333333333,0.00333333333333333,0.0966666666666667,0.44,0.211666666666667
364,0.741666666666667,0.00166666666666667,0.0133333333333333,0.0633333333333333,0.18
365,0.32,0,0.015,0.0683333333333333,0.596666666666667
366,0.0433333333333333,0.025,0.308333333333333,0.11,0.513333333333333
367,0.678333333333333,0,0,0.075,0.246666666666667
368,0.0883333333333333,0.00666666666666667,0.195,0.508333333333333,0.201666666666667
369,0.0116666666666667,0.0166666666666667,0.08,0.03,0.861666666666667
370,0.98,0,0,0.015,0.005
371,0.578333333333333,0,0.0283333333333333,0.198333333333333,0.195
372,0.761666666666667,0.00166666666666667,0.00833333333333333,0.171666666666667,0.0566666666666667
373,0.925,0,0.005,0.0483333333333333,0.0216666666666667
374,0.215,0.00833333333333333,0.0766666666666667,0.438333333333333,0.261666666666667
375,0,0.0216666666666667,0.055,0.0216666666666667,0.901666666666667
376,0.616666666666667,0.00166666666666667,0.02,0.235,0.126666666666667
377,0.486666666666667,0,0.0666666666666667,0.165,0.281666666666667
378,0.82,0,0.00666666666666667,0.153333333333333,0.02
379,0.738333333333333,0,0,0.06,0.201666666666667
380,0.0383333333333333,0.0116666666666667,0.0533333333333333,0.04,0.856666666666667
381,0.833333333333333,0.005,0.00833333333333333,0.035,0.118333333333333
382,0.0616666666666667,0.0133333333333333,0.0533333333333333,0.0133333333333333,0.858333333333333
383,0.0633333333333333,0.0383333333333333,0.035,0.04,0.823333333333333
384,0.0366666666666667,0.00833333333333333,0.128333333333333,0.0666666666666667,0.76
385,0.708333333333333,0,0.0116666666666667,0.215,0.065
386,0.123333333333333,0,0.0133333333333333,0.585,0.278333333333333
387,0.116666666666667,0.015,0.0883333333333333,0.0233333333333333,0.756666666666667
388,0.991666666666667,0,0,0.00333333333333333,0.005
389,0.936666666666667,0,0.00166666666666667,0.03,0.0316666666666667
390,0.935,0,0.00333333333333333,0.0366666666666667,0.025
391,0.0583333333333333,0.00333333333333333,0.32,0.336666666666667,0.281666666666667
392,0.0133333333333333,0.00833333333333333,0.0616666666666667,0.02,0.896666666666667
393,0.945,0,0.00166666666666667,0.0316666666666667,0.0216666666666667
394,0.0616666666666667,0.00666666666666667,0.07,0.128333333333333,0.733333333333333
395,0.101666666666667,0,0.0116666666666667,0.655,0.231666666666667
396,0.266666666666667,0,0.0633333333333333,0.561666666666667,0.108333333333333
397,0.0733333333333333,0,0.19,0.436666666666667,0.3
398,0.116666666666667,0.0533333333333333,0.0516666666666667,0.0266666666666667,0.751666666666667
399,0.746666666666667,0,0.00666666666666667,0.193333333333333,0.0533333333333333
400,0.808333333333333,0.005,0.015,0.0583333333333333,0.113333333333333
401,0.89,0.00166666666666667,0,0.025,0.0833333333333333
